Transcript	Count	Read	Feq
ENST00000393658	1	1	1
ENST00000404816	1	2	1
ENST00000402934	1	2	1
ENST00000404525	1	2	1
ENST00000407925	1	2	1
ENST00000354476	1	2	1
ENST00000390003	1	2	1
ENST00000418533	1	2	1
ENST00000311528	1	1	2
ENST00000491523	1	1	2
ENST00000563749	1	1	2
ENST00000484610	1	1	2
ENST00000563270	1	1	2
ENST00000567815	1	1	2
ENST00000562879	1	1	2
ENST00000565571	1	1	2
ENST00000393099	1	1	2
ENST00000399461	1	1	2
ENST00000481588	1	2	2
ENST00000419135	1	2	2
ENST00000433153	1	2	2
ENST00000429840	1	2	2
ENST00000491984	1	2	2
ENST00000457903	1	2	2
ENST00000479546	1	2	2
ENST00000445075	1	2	2
ENST00000467922	1	2	2
ENST00000482006	1	2	2
ENST00000392385	1	1	3
ENST00000538183	1	2	3
ENST00000476192	1	2	3
ENST00000497426	1	2	3
ENST00000474698	1	2	3
ENST00000492472	1	1	4
ENST00000467514	1	1	4
ENST00000318636	1	1	4
ENST00000360428	1	1	4
ENST00000434452	1	1	4
ENST00000328913	1	1	4
ENST00000473233	1	1	4
ENST00000338733	1	1	4
ENST00000446782	1	1	4
ENST00000424280	1	1	4
ENST00000309424	1	1	4
ENST00000592540	1	1	4
ENST00000536413	1	1	4
ENST00000297578	1	1	4
ENST00000523256	1	1	4
ENST00000521645	1	1	4
ENST00000302219	1	1	4
ENST00000328546	1	1	4
ENST00000370272	1	1	4
ENST00000366089	1	1	4
ENST00000296318	1	1	4
ENST00000475135	1	1	4
ENST00000581251	1	1	4
ENST00000596009	1	1	4
ENST00000479162	1	2	4
ENST00000526353	1	2	4
ENST00000586331	1	2	4
ENST00000574474	1	2	4
ENST00000414802	1	2	4
ENST00000357578	1	2	4
ENST00000373242	1	2	4
ENST00000288699	1	2	4
ENST00000484882	1	2	4
ENST00000301215	1	2	4
ENST00000556831	1	2	4
ENST00000463436	1	2	4
ENST00000238831	1	2	4
ENST00000583972	1	2	4
ENST00000505031	1	2	4
ENST00000295628	1	2	4
ENST00000317449	1	2	4
ENST00000558383	1	2	4
ENST00000358689	1	2	4
ENST00000522255	1	2	4
ENST00000588278	1	2	4
ENST00000360803	1	2	4
ENST00000316738	1	2	4
ENST00000555872	1	2	4
ENST00000470730	1	2	4
ENST00000607738	1	2	4
ENST00000355754	1	2	4
ENST00000592624	1	2	4
ENST00000594204	1	2	4
ENST00000571346	1	2	4
ENST00000391750	1	2	4
ENST00000424807	1	2	4
ENST00000472824	1	2	4
ENST00000313146	1	2	4
ENST00000604207	1	2	4
ENST00000605232	1	2	4
ENST00000604311	1	2	4
ENST00000575959	1	2	4
ENST00000571923	1	2	4
ENST00000587996	1	2	4
ENST00000590939	1	2	4
ENST00000592538	1	2	4
ENST00000586069	1	2	4
ENST00000586303	1	2	4
ENST00000575296	1	2	4
ENST00000570726	1	2	4
ENST00000585529	1	2	4
ENST00000587221	1	2	4
ENST00000589439	1	2	4
ENST00000576704	1	2	4
ENST00000608143	1	2	4
ENST00000605489	1	2	4
ENST00000604151	1	2	4
ENST00000310613	1	1	5
ENST00000229465	1	2	5
ENST00000361681	1	1	6
ENST00000182527	1	2	6
ENST00000395684	1	1	7
ENST00000493690	1	1	7
ENST00000233838	1	1	7
ENST00000302219	1	1	7
ENST00000328546	1	1	7
ENST00000530493	1	1	7
ENST00000296318	1	1	7
ENST00000530275	1	1	7
ENST00000392869	1	1	7
ENST00000209875	1	1	7
ENST00000437380	1	1	7
ENST00000530934	1	2	7
ENST00000449131	1	1	8
ENST00000291577	1	2	8
ENST00000495007	1	2	8
ENST00000348499	1	2	8
ENST00000449622	1	2	8
ENST00000419932	1	1	9
ENST00000379847	1	2	9
ENST00000350021	1	2	9
ENST00000310823	2	1	10
ENST00000482918	2	2	10
ENST00000492223	2	2	10
ENST00000351760	2	2	10
ENST00000487850	2	2	10
ENST00000601871	1	1	11
ENST00000464595	1	2	11
ENST00000394077	1	2	11
ENST00000469605	1	2	11
ENST00000342584	1	1	12
ENST00000509294	1	2	12
ENST00000261868	1	1	13
ENST00000535391	1	1	13
ENST00000569256	1	2	13
ENST00000248098	1	2	13
ENST00000562684	1	2	13
ENST00000561516	1	2	13
ENST00000382711	1	2	13
ENST00000569765	1	2	13
ENST00000382710	1	2	13
ENST00000231061	1	1	14
ENST00000538026	1	1	14
ENST00000521569	1	1	14
ENST00000524277	1	1	14
ENST00000539687	1	1	14
ENST00000398238	1	2	14
ENST00000575068	1	2	14
ENST00000225282	1	2	14
ENST00000570034	1	2	14
ENST00000475644	11	1	15
ENST00000489063	11	1	15
ENST00000469249	11	2	15
ENST00000449131	1	1	16
ENST00000251636	1	2	16
ENST00000504778	1	2	16
ENST00000264775	5	1	17
ENST00000307259	5	1	17
ENST00000508716	5	2	17
ENST00000429412	1	1	18
ENST00000546113	1	1	18
ENST00000309733	1	1	18
ENST00000489060	1	1	18
ENST00000254636	1	2	18
ENST00000449247	1	2	18
ENST00000410111	1	2	18
ENST00000419070	1	2	18
ENST00000442664	1	2	18
ENST00000409051	1	2	18
ENST00000435590	1	2	18
ENST00000608117	1	2	18
ENST00000561095	1	1	19
ENST00000393784	1	2	19
ENST00000523650	1	2	19
ENST00000521392	1	2	19
ENST00000520399	1	2	19
ENST00000495312	1	1	20
ENST00000321326	1	1	20
ENST00000238788	1	1	20
ENST00000404032	1	1	20
ENST00000263228	1	2	20
ENST00000526743	1	1	21
ENST00000237530	1	2	21
ENST00000373622	1	2	21
ENST00000437329	1	2	21
ENST00000456400	1	2	21
ENST00000496455	1	1	22
ENST00000366898	1	1	22
ENST00000371610	1	2	22
ENST00000511591	1	2	22
ENST00000332290	16	1	23
ENST00000480008	16	2	23
ENST00000587223	1	1	24
ENST00000503706	1	1	24
ENST00000480262	1	1	24
ENST00000439473	1	1	24
ENST00000438364	1	1	24
ENST00000411491	1	1	24
ENST00000312132	1	1	24
ENST00000446373	1	1	24
ENST00000550121	1	2	24
ENST00000547586	1	2	24
ENST00000527958	1	1	25
ENST00000566042	1	1	25
ENST00000463390	1	2	25
ENST00000358230	1	1	26
ENST00000309955	1	1	26
ENST00000569239	1	1	26
ENST00000411432	1	1	26
ENST00000544076	1	1	26
ENST00000240922	1	2	26
ENST00000477813	1	2	26
ENST00000481432	1	2	26
ENST00000606788	2	1	27
ENST00000372484	2	1	27
ENST00000354880	2	1	27
ENST00000191018	2	1	27
ENST00000372459	2	1	27
ENST00000484855	2	1	27
ENST00000372420	2	2	27
ENST00000372431	2	2	27
ENST00000354050	2	2	27
ENST00000477313	2	2	27
ENST00000542937	2	2	27
ENST00000579810	1	1	28
ENST00000465074	1	2	28
ENST00000422370	1	2	28
ENST00000421980	2	1	29
ENST00000453269	2	1	29
ENST00000472509	2	1	29
ENST00000452041	2	1	29
ENST00000344095	2	1	29
ENST00000418432	2	1	29
ENST00000445208	2	2	29
ENST00000603633	1	1	30
ENST00000309033	1	2	30
ENST00000568742	1	1	31
ENST00000296252	1	1	31
ENST00000505343	1	2	31
ENST00000444581	2	1	32
ENST00000455295	2	1	32
ENST00000453293	2	1	32
ENST00000538264	2	2	32
ENST00000556794	5	1	33
ENST00000541357	5	2	33
ENST00000556179	5	2	33
ENST00000357721	15	1	34
ENST00000542781	15	2	34
ENST00000535408	15	2	34
ENST00000569248	3	1	35
ENST00000565813	3	1	35
ENST00000562824	3	2	35
ENST00000563088	3	2	35
ENST00000564436	3	2	35
ENST00000570037	3	2	35
ENST00000562111	3	2	35
ENST00000538183	1	1	36
ENST00000493254	1	2	36
ENST00000476192	1	2	36
ENST00000497426	1	2	36
ENST00000474698	1	2	36
ENST00000525705	1	2	36
ENST00000296575	1	1	37
ENST00000607772	1	1	37
ENST00000474275	1	1	37
ENST00000395957	1	1	37
ENST00000395468	1	1	37
ENST00000323699	1	2	37
ENST00000496726	1	2	37
ENST00000446628	1	2	37
ENST00000476192	1	1	38
ENST00000489060	1	1	38
ENST00000497426	1	1	38
ENST00000474698	1	1	38
ENST00000566753	1	2	38
ENST00000481617	1	2	38
ENST00000604604	1	2	38
ENST00000219343	1	1	39
ENST00000379152	1	1	39
ENST00000566454	1	1	39
ENST00000561590	1	2	39
ENST00000568538	1	2	39
ENST00000412368	1	1	40
ENST00000567120	1	1	40
ENST00000565302	1	1	40
ENST00000568689	1	1	40
ENST00000609261	1	1	40
ENST00000568313	1	1	40
ENST00000569441	1	1	40
ENST00000562824	1	1	40
ENST00000293882	1	1	40
ENST00000454700	1	1	40
ENST00000370397	1	2	40
ENST00000572977	1	1	41
ENST00000575132	1	2	41
ENST00000321945	1	1	42
ENST00000475656	1	1	42
ENST00000507349	1	2	42
ENST00000509970	1	2	42
ENST00000505719	1	2	42
ENST00000514581	1	2	42
ENST00000455300	1	2	42
ENST00000597201	1	2	42
ENST00000506793	1	1	43
ENST00000281543	1	1	43
ENST00000511493	1	1	43
ENST00000556486	1	2	43
ENST00000536584	1	2	43
ENST00000411731	1	2	43
ENST00000341935	1	2	43
ENST00000349984	1	2	43
ENST00000400926	1	2	43
ENST00000496783	1	2	43
ENST00000274242	1	2	43
ENST00000238831	1	2	43
ENST00000552207	1	2	43
ENST00000571669	1	2	43
ENST00000263092	1	2	43
ENST00000519716	1	2	43
ENST00000428389	1	2	43
ENST00000252773	1	2	43
ENST00000479673	1	2	43
ENST00000343010	1	2	43
ENST00000456967	1	2	43
ENST00000607301	1	2	43
ENST00000305513	5	1	44
ENST00000347359	5	2	44
ENST00000538954	5	2	44
ENST00000599578	1	1	45
ENST00000328914	1	2	45
ENST00000376759	1	1	46
ENST00000598825	1	1	46
ENST00000303372	1	2	46
ENST00000322716	1	2	46
ENST00000284202	1	1	47
ENST00000558814	1	1	47
ENST00000456665	1	1	47
ENST00000544213	1	1	47
ENST00000537484	1	1	47
ENST00000341871	1	1	47
ENST00000455996	1	1	47
ENST00000578519	1	1	47
ENST00000587986	1	1	47
ENST00000481349	1	1	47
ENST00000543594	1	2	47
ENST00000309733	1	1	48
ENST00000582452	1	1	48
ENST00000456523	1	1	48
ENST00000483793	1	1	48
ENST00000401491	1	1	48
ENST00000355520	1	1	48
ENST00000463753	1	1	48
ENST00000489060	1	1	48
ENST00000282074	1	1	48
ENST00000408926	1	1	48
ENST00000564458	1	1	48
ENST00000564795	1	1	48
ENST00000392857	1	2	48
ENST00000469718	1	2	48
ENST00000444558	1	1	49
ENST00000414432	1	1	49
ENST00000377060	1	2	49
ENST00000305510	1	2	49
ENST00000393892	1	1	50
ENST00000601521	1	2	50
ENST00000596314	1	2	50
ENST00000598495	1	2	50
ENST00000598807	1	2	50
ENST00000596046	1	2	50
ENST00000196551	1	2	50
ENST00000515535	1	1	51
ENST00000503906	1	2	51
ENST00000355238	1	2	51
ENST00000507287	1	1	52
ENST00000510078	1	1	52
ENST00000394491	1	1	52
ENST00000356454	1	2	52
ENST00000379558	1	1	53
ENST00000295269	1	1	53
ENST00000309733	1	1	53
ENST00000582452	1	1	53
ENST00000456523	1	1	53
ENST00000483793	1	1	53
ENST00000355520	1	1	53
ENST00000473559	1	1	53
ENST00000462714	1	1	53
ENST00000223073	1	1	53
ENST00000354232	1	1	53
ENST00000282074	1	1	53
ENST00000261200	1	1	53
ENST00000564458	1	1	53
ENST00000564795	1	1	53
ENST00000604604	1	2	53
ENST00000473185	1	1	54
ENST00000583418	1	1	54
ENST00000283875	1	1	54
ENST00000463586	1	1	54
ENST00000445221	1	1	54
ENST00000449800	1	1	54
ENST00000580094	1	1	54
ENST00000550065	1	2	54
ENST00000373191	1	2	54
ENST00000449131	1	1	55
ENST00000264335	1	2	55
ENST00000573196	1	2	55
ENST00000575977	1	2	55
ENST00000486241	1	2	55
ENST00000489287	1	2	55
ENST00000460059	5	1	56
ENST00000430432	5	2	56
ENST00000447620	5	2	56
ENST00000471668	1	1	57
ENST00000382021	1	1	57
ENST00000303525	1	1	57
ENST00000493181	1	1	57
ENST00000466992	1	1	57
ENST00000550746	1	1	57
ENST00000483316	1	1	57
ENST00000410026	1	1	57
ENST00000547440	1	1	57
ENST00000501515	1	1	57
ENST00000493303	1	1	57
ENST00000422247	1	1	57
ENST00000527063	1	1	57
ENST00000367942	1	1	57
ENST00000278353	1	2	57
ENST00000533090	1	2	57
ENST00000525736	1	2	57
ENST00000488208	1	1	58
ENST00000441384	1	2	58
ENST00000571707	1	1	59
ENST00000468389	1	1	59
ENST00000476417	1	1	59
ENST00000338909	1	1	59
ENST00000374434	1	1	59
ENST00000330966	1	1	59
ENST00000585612	1	1	59
ENST00000521647	1	1	59
ENST00000294485	1	1	59
ENST00000302555	1	1	59
ENST00000341642	1	1	59
ENST00000381362	1	1	59
ENST00000381360	1	1	59
ENST00000448876	1	1	59
ENST00000585505	1	1	59
ENST00000401453	1	1	59
ENST00000503498	1	2	59
ENST00000437104	1	2	59
ENST00000602540	1	2	59
ENST00000266671	1	2	59
ENST00000372571	1	2	59
ENST00000372572	1	2	59
ENST00000372573	1	2	59
ENST00000361346	1	2	59
ENST00000361776	1	2	59
ENST00000545068	1	2	59
ENST00000510085	1	2	59
ENST00000591566	1	2	59
ENST00000571239	1	2	59
ENST00000398042	1	2	59
ENST00000399807	1	2	59
ENST00000327374	1	2	59
ENST00000432883	1	2	59
ENST00000456048	1	2	59
ENST00000539332	1	2	59
ENST00000601023	1	2	59
ENST00000580027	1	2	59
ENST00000504667	1	2	59
ENST00000531323	1	2	59
ENST00000377953	1	2	59
ENST00000513044	1	2	59
ENST00000485655	1	2	59
ENST00000233057	1	2	59
ENST00000373842	1	2	59
ENST00000508662	1	2	59
ENST00000568865	1	2	59
ENST00000564572	1	2	59
ENST00000020926	1	2	59
ENST00000567587	1	2	59
ENST00000482943	1	2	59
ENST00000422760	1	1	60
ENST00000492661	1	2	60
ENST00000460393	1	2	60
ENST00000462745	1	2	60
ENST00000493237	1	2	60
ENST00000360490	1	2	60
ENST00000463943	1	1	61
ENST00000605788	1	2	61
ENST00000464969	1	2	61
ENST00000488254	1	2	61
ENST00000603946	1	2	61
ENST00000370007	1	2	61
ENST00000477977	1	2	61
ENST00000405356	1	2	61
ENST00000603742	1	2	61
ENST00000381661	1	1	62
ENST00000228495	1	2	62
ENST00000540089	1	2	62
ENST00000545759	1	2	62
ENST00000440541	1	2	62
ENST00000424763	1	2	62
ENST00000479145	1	1	63
ENST00000295025	1	1	63
ENST00000392288	1	2	63
ENST00000408926	1	2	63
ENST00000367996	1	2	63
ENST00000285393	1	1	64
ENST00000446957	1	2	64
ENST00000505213	1	2	64
ENST00000267068	1	2	64
ENST00000475731	1	2	64
ENST00000512755	1	2	64
ENST00000333703	2	1	65
ENST00000532335	2	2	65
ENST00000471784	2	1	66
ENST00000344774	2	1	66
ENST00000604929	2	2	66
ENST00000264071	2	2	66
ENST00000540257	2	2	66
ENST00000585161	1	1	67
ENST00000399442	1	1	67
ENST00000330062	1	1	67
ENST00000290271	1	2	67
ENST00000445193	1	1	68
ENST00000502413	1	2	68
ENST00000586722	1	2	68
ENST00000458297	1	2	68
ENST00000324709	1	1	69
ENST00000554615	1	2	69
ENST00000537403	1	2	69
ENST00000307712	1	2	69
ENST00000545328	1	2	69
ENST00000555363	1	2	69
ENST00000536508	1	2	69
ENST00000447399	2	1	70
ENST00000318950	2	1	70
ENST00000221996	2	1	70
ENST00000333703	2	1	70
ENST00000463168	2	1	70
ENST00000321442	2	1	70
ENST00000510151	2	1	70
ENST00000512862	2	1	70
ENST00000508296	2	1	70
ENST00000253490	2	1	70
ENST00000592222	2	1	70
ENST00000360669	2	1	70
ENST00000510276	2	1	70
ENST00000512544	2	1	70
ENST00000393518	2	1	70
ENST00000507848	2	1	70
ENST00000511189	2	1	70
ENST00000511511	2	1	70
ENST00000252599	2	2	70
ENST00000593832	2	2	70
ENST00000419932	1	1	71
ENST00000304494	1	2	71
ENST00000579755	1	2	71
ENST00000579122	1	2	71
ENST00000578845	1	2	71
ENST00000530628	1	2	71
ENST00000498124	1	2	71
ENST00000498628	1	2	71
ENST00000361570	1	2	71
ENST00000549524	1	1	72
ENST00000548000	1	2	72
ENST00000357721	1	1	73
ENST00000536761	1	2	73
ENST00000357186	1	1	74
ENST00000541823	1	1	74
ENST00000526399	1	1	74
ENST00000309983	1	2	74
ENST00000380615	1	1	75
ENST00000218075	1	1	75
ENST00000443437	1	1	75
ENST00000523629	1	1	75
ENST00000396218	1	1	75
ENST00000265814	1	1	75
ENST00000423218	1	1	75
ENST00000315757	1	1	75
ENST00000440097	1	1	75
ENST00000375710	1	1	75
ENST00000559153	1	1	75
ENST00000559291	1	1	75
ENST00000358005	1	1	75
ENST00000416810	1	1	75
ENST00000418132	1	1	75
ENST00000264645	1	1	75
ENST00000394072	1	1	75
ENST00000254051	1	1	75
ENST00000407847	1	1	75
ENST00000563727	1	1	75
ENST00000514871	1	1	75
ENST00000342056	1	1	75
ENST00000370398	1	1	75
ENST00000355194	1	1	75
ENST00000374798	1	1	75
ENST00000487798	1	1	75
ENST00000352511	1	1	75
ENST00000561679	1	1	75
ENST00000568563	1	1	75
ENST00000569349	1	1	75
ENST00000561621	1	1	75
ENST00000290881	1	1	75
ENST00000341901	1	1	75
ENST00000392378	1	1	75
ENST00000358186	1	1	75
ENST00000392379	1	1	75
ENST00000452796	1	1	75
ENST00000342350	1	1	75
ENST00000590854	1	2	75
ENST00000282041	1	2	75
ENST00000397557	1	1	76
ENST00000297071	1	2	76
ENST00000497730	1	2	76
ENST00000475970	1	2	76
ENST00000482395	1	2	76
ENST00000486934	1	2	76
ENST00000392502	1	2	76
ENST00000538367	1	2	76
ENST00000564928	1	1	77
ENST00000566732	1	2	77
ENST00000544090	1	2	77
ENST00000563428	1	2	77
ENST00000393459	1	1	78
ENST00000470252	1	1	78
ENST00000224807	1	1	78
ENST00000360415	1	2	78
ENST00000395326	1	2	78
ENST00000415001	1	2	78
ENST00000380821	1	1	79
ENST00000357992	1	1	79
ENST00000380155	1	1	79
ENST00000422989	1	1	79
ENST00000393067	1	1	79
ENST00000468196	1	1	79
ENST00000399011	1	1	79
ENST00000302874	1	1	79
ENST00000505412	1	1	79
ENST00000340625	1	1	79
ENST00000356980	1	1	79
ENST00000542707	1	1	79
ENST00000577193	1	1	79
ENST00000398579	1	1	79
ENST00000459648	1	1	79
ENST00000591563	1	1	79
ENST00000468673	1	1	79
ENST00000579905	1	1	79
ENST00000592582	1	1	79
ENST00000338758	1	1	79
ENST00000463586	1	1	79
ENST00000575448	1	1	79
ENST00000584038	1	1	79
ENST00000573779	1	1	79
ENST00000426195	1	1	79
ENST00000533626	1	2	79
ENST00000341509	5	1	80
ENST00000537670	5	1	80
ENST00000565875	5	1	80
ENST00000535141	5	2	80
ENST00000565627	5	2	80
ENST00000567816	5	2	80
ENST00000569489	5	2	80
ENST00000314675	1	1	81
ENST00000531188	1	2	81
ENST00000529173	1	2	81
ENST00000530721	1	2	81
ENST00000422465	1	2	81
ENST00000278572	1	2	81
ENST00000532872	1	2	81
ENST00000534440	1	2	81
ENST00000527446	1	2	81
ENST00000526608	1	2	81
ENST00000524851	1	2	81
ENST00000526248	1	2	81
ENST00000525933	1	2	81
ENST00000525690	1	2	81
ENST00000530170	1	2	81
ENST00000337014	1	1	82
ENST00000577944	1	1	82
ENST00000327949	1	1	82
ENST00000582429	1	1	82
ENST00000578130	1	1	82
ENST00000342572	1	2	82
ENST00000403627	2	1	83
ENST00000405159	2	1	83
ENST00000582672	2	2	83
ENST00000493254	1	1	84
ENST00000538183	1	2	84
ENST00000309733	1	2	84
ENST00000478538	1	2	84
ENST00000476192	1	2	84
ENST00000518152	1	2	84
ENST00000497426	1	2	84
ENST00000474698	1	2	84
ENST00000353047	4	1	85
ENST00000434271	4	1	85
ENST00000358869	4	2	85
ENST00000504986	4	2	85
ENST00000325094	4	2	85
ENST00000429412	1	1	86
ENST00000546113	1	1	86
ENST00000538183	1	1	86
ENST00000392857	1	1	86
ENST00000368865	1	2	86
ENST00000411432	1	1	87
ENST00000541130	1	2	87
ENST00000449131	2	1	88
ENST00000263398	2	2	88
ENST00000251535	1	1	89
ENST00000575727	1	2	89
ENST00000540200	1	1	90
ENST00000299413	1	2	90
ENST00000285208	2	1	91
ENST00000543906	2	1	91
ENST00000466490	2	2	91
ENST00000481356	2	2	91
ENST00000570780	1	1	92
ENST00000391950	1	1	92
ENST00000496055	1	2	92
ENST00000319942	1	2	92
ENST00000473406	1	2	92
ENST00000485459	1	2	92
ENST00000470201	1	2	92
ENST00000471759	1	2	92
ENST00000491266	1	2	92
ENST00000461653	1	2	92
ENST00000489450	1	2	92
ENST00000467748	1	2	92
ENST00000535300	1	2	92
ENST00000423571	6	1	93
ENST00000504594	6	2	93
ENST00000510937	1	1	94
ENST00000300209	1	2	94
ENST00000333012	1	2	94
ENST00000449131	1	1	95
ENST00000429422	1	2	95
ENST00000395734	1	2	95
ENST00000426837	1	2	95
ENST00000360240	1	2	95
ENST00000420772	1	2	95
ENST00000335271	1	2	95
ENST00000383736	1	2	95
ENST00000441748	1	2	95
ENST00000383737	1	2	95
ENST00000264724	1	2	95
ENST00000358517	2	1	96
ENST00000367328	2	1	96
ENST00000269919	2	2	96
ENST00000252813	2	2	96
ENST00000436063	1	1	97
ENST00000392385	1	2	97
ENST00000551944	1	2	97
ENST00000409562	1	2	97
ENST00000604604	1	2	97
ENST00000295025	1	2	97
ENST00000288167	1	1	98
ENST00000475124	1	1	98
ENST00000421182	1	2	98
ENST00000323926	1	2	98
ENST00000336916	1	2	98
ENST00000357867	1	2	98
ENST00000354785	1	2	98
ENST00000446046	1	2	98
ENST00000443816	1	2	98
ENST00000432072	1	2	98
ENST00000356005	1	2	98
ENST00000426059	1	2	98
ENST00000359671	1	2	98
ENST00000346544	1	2	98
ENST00000345488	1	2	98
ENST00000357009	1	2	98
ENST00000600973	1	1	99
ENST00000295121	1	2	99
ENST00000238831	1	1	100
ENST00000357214	1	1	100
ENST00000374619	1	2	100
ENST00000257189	1	1	101
ENST00000307792	1	1	101
ENST00000560440	1	1	101
ENST00000526185	1	1	101
ENST00000564663	1	2	101
ENST00000563294	1	2	101
ENST00000372037	1	2	101
ENST00000422163	1	2	101
ENST00000399017	1	2	101
ENST00000328914	1	2	101
ENST00000379562	1	2	101
ENST00000471841	1	2	101
ENST00000429989	1	2	101
ENST00000358677	1	2	101
ENST00000589420	1	2	101
ENST00000574039	1	2	101
ENST00000566991	1	2	101
ENST00000431002	1	2	101
ENST00000380698	1	2	101
ENST00000473000	1	2	101
ENST00000366522	1	2	101
ENST00000408893	1	2	101
ENST00000360835	1	2	101
ENST00000392690	1	2	101
ENST00000411939	1	2	101
ENST00000375234	1	2	101
ENST00000446045	1	2	101
ENST00000526038	1	2	101
ENST00000342063	1	2	101
ENST00000554241	1	2	101
ENST00000413817	1	2	101
ENST00000570867	1	2	101
ENST00000530275	1	2	101
ENST00000295030	1	2	101
ENST00000366232	1	2	101
ENST00000443948	1	2	101
ENST00000450281	1	2	101
ENST00000411857	1	2	101
ENST00000367187	1	1	102
ENST00000424712	1	1	102
ENST00000474266	1	2	102
ENST00000419932	1	1	103
ENST00000422447	1	2	103
ENST00000396222	1	2	103
ENST00000227157	1	2	103
ENST00000379412	1	2	103
ENST00000540430	1	2	103
ENST00000482786	4	1	104
ENST00000420164	4	1	104
ENST00000306465	4	1	104
ENST00000412717	4	1	104
ENST00000473428	4	2	104
ENST00000587608	1	1	105
ENST00000587133	1	1	105
ENST00000587200	1	1	105
ENST00000592661	1	2	105
ENST00000569510	1	1	106
ENST00000538183	1	2	106
ENST00000580201	4	1	107
ENST00000225724	4	2	107
ENST00000601575	1	1	108
ENST00000331256	1	1	108
ENST00000520868	1	2	108
ENST00000522658	1	2	108
ENST00000490638	1	1	109
ENST00000329276	1	2	109
ENST00000467196	1	2	109
ENST00000415272	1	2	109
ENST00000492135	1	2	109
ENST00000466447	1	2	109
ENST00000480447	1	2	109
ENST00000490753	1	2	109
ENST00000471023	1	2	109
ENST00000462630	1	2	109
ENST00000476781	2	1	110
ENST00000392662	2	2	110
ENST00000592540	1	1	111
ENST00000591396	1	1	111
ENST00000572659	1	2	111
ENST00000310045	1	2	111
ENST00000380155	1	1	112
ENST00000499676	1	2	112
ENST00000480768	1	2	112
ENST00000601678	1	2	112
ENST00000598179	1	2	112
ENST00000427908	1	1	113
ENST00000246792	1	2	113
ENST00000601532	1	2	113
ENST00000258704	1	1	114
ENST00000341656	1	1	114
ENST00000455020	1	1	114
ENST00000436228	1	1	114
ENST00000331921	1	1	114
ENST00000355920	1	1	114
ENST00000450699	1	1	114
ENST00000340073	1	1	114
ENST00000572948	1	1	114
ENST00000574610	1	1	114
ENST00000292614	1	2	114
ENST00000393794	1	2	114
ENST00000464525	1	2	114
ENST00000489144	1	2	114
ENST00000379340	1	2	114
ENST00000508848	1	2	114
ENST00000506060	1	2	114
ENST00000504157	1	2	114
ENST00000508910	1	2	114
ENST00000443430	1	2	114
ENST00000358438	1	2	114
ENST00000591000	1	2	114
ENST00000476151	1	2	114
ENST00000326391	1	2	114
ENST00000418424	1	2	114
ENST00000474698	1	1	115
ENST00000555870	1	2	115
ENST00000566753	1	2	115
ENST00000481617	1	2	115
ENST00000604604	1	2	115
ENST00000295025	1	2	115
ENST00000327031	1	1	116
ENST00000545457	1	1	116
ENST00000578101	1	1	116
ENST00000579294	1	1	116
ENST00000580453	1	1	116
ENST00000459958	1	1	116
ENST00000379450	1	1	116
ENST00000353047	1	2	116
ENST00000420692	1	2	116
ENST00000453527	1	2	116
ENST00000531551	1	2	116
ENST00000345125	1	2	116
ENST00000533455	1	2	116
ENST00000434271	1	2	116
ENST00000415599	1	2	116
ENST00000601611	13	1	117
ENST00000593748	13	2	117
ENST00000445810	1	1	118
ENST00000335508	1	2	118
ENST00000260649	5	1	119
ENST00000444696	5	2	119
ENST00000420756	5	2	119
ENST00000564733	3	1	120
ENST00000428423	3	2	120
ENST00000573109	3	2	120
ENST00000547601	1	1	121
ENST00000373625	1	1	121
ENST00000263955	1	2	121
ENST00000258873	1	1	122
ENST00000361381	1	2	122
ENST00000497070	1	1	123
ENST00000407472	1	2	123
ENST00000328554	1	2	123
ENST00000405640	1	2	123
ENST00000323699	1	2	123
ENST00000255266	1	2	123
ENST00000508173	1	2	123
ENST00000496726	1	2	123
ENST00000472564	1	2	123
ENST00000495219	1	2	123
ENST00000375771	1	2	123
ENST00000375766	1	2	123
ENST00000332305	1	2	123
ENST00000400773	1	2	123
ENST00000341162	1	2	123
ENST00000446628	1	2	123
ENST00000503312	1	1	124
ENST00000505859	1	1	124
ENST00000513867	1	1	124
ENST00000514734	1	2	124
ENST00000222574	1	1	125
ENST00000522754	1	2	125
ENST00000358372	1	1	126
ENST00000545162	1	2	126
ENST00000261507	1	1	127
ENST00000393766	1	1	127
ENST00000430138	1	1	127
ENST00000458470	1	2	127
ENST00000287152	1	2	127
ENST00000489772	1	2	127
ENST00000572919	1	2	127
ENST00000567275	1	2	127
ENST00000430114	1	2	127
ENST00000399398	1	1	128
ENST00000344001	1	1	128
ENST00000508809	1	2	128
ENST00000536118	1	1	129
ENST00000355524	1	1	129
ENST00000449165	1	1	129
ENST00000329623	1	1	129
ENST00000380486	1	1	129
ENST00000482186	1	1	129
ENST00000482084	1	1	129
ENST00000238831	1	1	129
ENST00000536984	1	1	129
ENST00000366844	1	1	129
ENST00000373798	1	1	129
ENST00000460378	1	1	129
ENST00000343067	1	1	129
ENST00000356093	1	1	129
ENST00000398863	1	1	129
ENST00000520405	1	1	129
ENST00000262866	1	1	129
ENST00000360672	1	1	129
ENST00000393276	1	1	129
ENST00000393274	1	1	129
ENST00000495031	1	1	129
ENST00000604959	1	1	129
ENST00000576568	1	1	129
ENST00000576265	1	1	129
