Transcript	Count	Read	Feq
ENST00000403396	1	1	1
ENST00000495320	1	2	1
ENST00000401609	1	1	2
ENST00000464182	1	1	2
ENST00000473638	1	1	2
ENST00000216146	1	1	2
ENST00000465618	1	1	2
ENST00000467105	1	1	2
ENST00000417615	1	1	2
ENST00000606230	1	2	2
ENST00000550977	1	1	3
ENST00000229465	1	1	3
ENST00000602666	1	1	3
ENST00000309733	1	2	3
ENST00000394511	1	2	3
ENST00000483793	1	2	3
ENST00000355520	1	2	3
ENST00000354232	1	2	3
ENST00000221957	1	1	4
ENST00000592528	1	1	4
ENST00000589163	1	1	4
ENST00000519191	1	2	4
ENST00000495257	1	2	4
ENST00000584554	1	2	4
ENST00000499676	1	2	4
ENST00000221996	1	2	4
ENST00000392499	1	2	4
ENST00000338733	1	2	4
ENST00000446782	1	2	4
ENST00000424280	1	2	4
ENST00000429989	1	2	4
ENST00000299576	1	2	4
ENST00000309377	1	2	4
ENST00000309357	1	2	4
ENST00000396648	1	2	4
ENST00000534147	1	2	4
ENST00000383657	1	2	4
ENST00000275053	1	2	4
ENST00000295030	1	2	4
ENST00000376955	1	2	4
ENST00000440811	1	2	4
ENST00000310613	1	1	5
ENST00000229465	1	2	5
ENST00000436063	1	1	6
ENST00000376712	1	2	6
ENST00000431134	1	1	7
ENST00000406913	1	1	7
ENST00000416139	1	1	7
ENST00000456160	1	1	7
ENST00000451906	1	1	7
ENST00000434984	1	1	7
ENST00000432419	1	1	7
ENST00000412728	1	1	7
ENST00000492925	1	1	7
ENST00000446445	1	1	7
ENST00000498752	1	1	7
ENST00000446637	1	1	7
ENST00000439573	1	1	7
ENST00000399415	1	1	7
ENST00000579116	1	1	7
ENST00000592379	1	2	7
ENST00000521425	1	1	8
ENST00000262213	1	1	8
ENST00000520700	1	1	8
ENST00000536748	1	1	8
ENST00000504077	1	2	8
ENST00000297625	1	1	9
ENST00000307662	1	2	9
ENST00000355585	1	1	10
ENST00000367122	1	1	10
ENST00000593646	1	2	10
ENST00000592610	1	1	11
ENST00000230048	1	2	11
ENST00000537591	1	2	11
ENST00000231461	1	2	11
ENST00000512136	1	2	11
ENST00000425673	1	2	11
ENST00000425466	21	1	12
ENST00000487100	21	1	12
ENST00000382175	21	1	12
ENST00000472161	21	1	12
ENST00000474167	21	1	12
ENST00000604922	21	2	12
ENST00000508053	1	1	13
ENST00000262464	1	1	13
ENST00000508645	1	2	13
ENST00000421182	1	1	14
ENST00000323926	1	1	14
ENST00000336916	1	1	14
ENST00000357867	1	1	14
ENST00000354785	1	1	14
ENST00000492816	1	1	14
ENST00000446046	1	1	14
ENST00000443816	1	1	14
ENST00000432072	1	1	14
ENST00000356005	1	1	14
ENST00000456923	1	1	14
ENST00000480024	1	1	14
ENST00000359671	1	1	14
ENST00000345488	1	1	14
ENST00000357009	1	1	14
ENST00000463943	1	2	14
ENST00000476809	1	1	15
ENST00000485419	1	1	15
ENST00000337808	1	1	15
ENST00000412423	1	1	15
ENST00000527095	1	1	15
ENST00000460298	1	1	15
ENST00000445224	1	1	15
ENST00000472483	1	1	15
ENST00000482804	1	1	15
ENST00000368694	1	2	15
ENST00000495554	1	2	15
ENST00000403433	1	2	15
ENST00000282286	1	1	16
ENST00000391705	1	1	16
ENST00000378731	1	2	16
ENST00000316292	1	1	17
ENST00000309268	1	1	17
ENST00000490569	1	1	17
ENST00000331523	1	1	17
ENST00000495333	1	1	17
ENST00000488500	1	1	17
ENST00000356303	1	1	17
ENST00000455918	1	1	17
ENST00000434005	1	1	17
ENST00000318052	1	1	17
ENST00000436459	1	1	17
ENST00000501580	1	1	17
ENST00000513637	1	1	17
ENST00000415278	1	1	17
ENST00000503537	1	1	17
ENST00000599509	1	1	17
ENST00000460469	1	2	17
ENST00000287844	1	1	18
ENST00000355754	1	2	18
ENST00000334116	1	1	19
ENST00000591340	1	1	19
ENST00000368043	1	2	19
ENST00000368042	1	2	19
ENST00000359331	1	2	19
ENST00000484221	1	2	19
ENST00000566466	1	1	20
ENST00000475558	1	1	20
ENST00000253144	1	1	20
ENST00000449416	1	1	20
ENST00000498286	1	2	20
ENST00000373570	1	1	21
ENST00000493018	1	1	21
ENST00000487431	1	1	21
ENST00000348462	1	1	21
ENST00000471694	1	2	21
ENST00000355354	1	2	21
ENST00000339438	1	1	22
ENST00000438362	1	1	22
ENST00000358528	1	1	22
ENST00000261443	1	1	22
ENST00000530886	1	1	22
ENST00000369530	1	1	22
ENST00000534699	1	1	22
ENST00000380746	1	2	22
ENST00000321117	1	2	22
ENST00000264709	1	2	22
ENST00000380756	1	2	22
ENST00000538183	1	1	23
ENST00000309733	1	1	23
ENST00000493254	1	2	23
ENST00000502413	1	2	23
ENST00000586722	1	2	23
ENST00000458297	1	2	23
ENST00000476192	1	2	23
ENST00000550977	1	2	23
ENST00000497426	1	2	23
ENST00000474698	1	2	23
ENST00000525705	1	2	23
ENST00000492472	1	1	24
ENST00000318636	1	1	24
ENST00000360428	1	1	24
ENST00000434452	1	1	24
ENST00000328913	1	1	24
ENST00000473233	1	1	24
ENST00000338733	1	1	24
ENST00000446782	1	1	24
ENST00000424280	1	1	24
ENST00000309424	1	1	24
ENST00000536413	1	1	24
ENST00000297578	1	1	24
ENST00000523256	1	1	24
ENST00000521645	1	1	24
ENST00000302219	1	1	24
ENST00000328546	1	1	24
ENST00000370272	1	1	24
ENST00000366089	1	1	24
ENST00000296318	1	1	24
ENST00000475135	1	1	24
ENST00000596009	1	1	24
ENST00000391750	1	2	24
ENST00000424807	1	2	24
ENST00000604207	1	2	24
ENST00000605232	1	2	24
ENST00000575959	1	2	24
ENST00000571923	1	2	24
ENST00000575296	1	2	24
ENST00000570726	1	2	24
ENST00000576704	1	2	24
ENST00000608143	1	2	24
ENST00000605489	1	2	24
ENST00000604151	1	2	24
ENST00000557060	1	1	25
ENST00000493254	1	1	25
ENST00000555870	1	1	25
ENST00000462119	1	1	25
ENST00000496736	1	1	25
ENST00000604604	1	1	25
ENST00000295025	1	1	25
ENST00000602666	1	1	25
ENST00000321521	1	2	25
ENST00000299192	1	1	26
ENST00000285767	1	1	26
ENST00000287594	1	2	26
ENST00000231061	1	1	27
ENST00000520687	1	1	27
ENST00000402010	1	2	27
ENST00000315032	1	2	27
ENST00000377809	1	2	27
ENST00000413835	1	2	27
ENST00000377810	1	2	27
ENST00000513610	1	1	28
ENST00000515803	1	1	28
ENST00000505695	1	1	28
ENST00000274203	1	1	28
ENST00000427430	1	1	28
ENST00000314675	1	2	28
ENST00000397594	1	1	29
ENST00000397596	1	1	29
ENST00000493230	1	1	29
ENST00000311189	1	1	29
ENST00000479482	1	1	29
ENST00000468682	1	1	29
ENST00000451590	1	1	29
ENST00000417302	1	1	29
ENST00000467228	1	2	29
ENST00000599719	1	2	29
ENST00000601309	1	2	29
ENST00000476499	1	2	29
ENST00000378679	1	2	29
ENST00000319854	1	2	29
ENST00000598601	1	2	29
ENST00000373242	1	2	29
ENST00000382021	1	2	29
ENST00000303525	1	2	29
ENST00000556831	1	2	29
ENST00000295065	1	2	29
ENST00000503660	1	2	29
ENST00000507252	1	2	29
ENST00000549235	1	2	29
ENST00000556292	1	2	29
ENST00000366221	1	2	29
ENST00000489047	1	2	29
ENST00000550746	1	2	29
ENST00000460798	1	2	29
ENST00000410026	1	2	29
ENST00000522936	1	2	29
ENST00000517381	1	2	29
ENST00000563376	1	2	29
ENST00000567200	1	2	29
ENST00000358689	1	2	29
ENST00000522255	1	2	29
ENST00000547440	1	2	29
ENST00000552279	1	2	29
ENST00000420886	1	2	29
ENST00000267176	1	2	29
ENST00000470730	1	2	29
ENST00000338352	1	2	29
ENST00000591516	1	2	29
ENST00000378279	1	2	29
ENST00000523536	1	2	29
ENST00000326737	1	2	29
ENST00000527818	1	2	29
ENST00000325722	1	2	29
ENST00000373266	1	2	29
ENST00000301335	1	2	29
ENST00000493559	1	2	29
ENST00000436580	1	2	29
ENST00000317872	1	2	29
ENST00000542765	1	1	30
ENST00000470985	1	1	30
ENST00000396076	1	1	30
ENST00000350669	1	1	30
ENST00000585807	1	2	30
ENST00000593215	1	2	30
ENST00000587280	1	2	30
ENST00000590299	1	2	30
ENST00000225929	1	2	30
ENST00000590052	1	2	30
ENST00000334660	1	1	31
ENST00000441564	1	1	31
ENST00000504331	1	1	31
ENST00000366211	1	1	31
ENST00000254908	1	1	31
ENST00000548181	1	1	31
ENST00000394937	1	1	31
ENST00000396048	1	1	31
ENST00000343280	1	1	31
ENST00000427512	1	1	31
ENST00000563588	1	1	31
ENST00000574928	1	1	31
ENST00000253692	1	1	31
ENST00000556287	1	1	31
ENST00000416079	1	1	31
ENST00000433197	1	1	31
ENST00000381585	1	1	31
ENST00000609129	1	1	31
ENST00000553645	1	1	31
ENST00000275605	1	1	31
ENST00000395471	1	1	31
ENST00000549154	1	1	31
ENST00000369291	1	1	31
ENST00000411857	1	1	31
ENST00000366252	1	1	31
ENST00000549263	1	1	31
ENST00000467540	1	2	31
ENST00000497663	1	1	32
ENST00000577961	1	2	32
ENST00000584307	1	2	32
ENST00000314574	1	2	32
ENST00000461206	1	2	32
ENST00000488630	1	2	32
ENST00000568697	1	1	33
ENST00000284878	1	2	33
ENST00000485586	1	2	33
ENST00000341446	1	2	33
ENST00000544269	1	2	33
ENST00000524543	1	2	33
ENST00000528080	1	2	33
ENST00000434248	1	2	33
ENST00000265044	1	2	33
ENST00000454762	1	2	33
ENST00000397461	1	2	33
ENST00000329627	1	2	33
ENST00000604509	1	2	33
ENST00000545566	1	2	33
ENST00000422163	1	2	33
ENST00000446079	1	2	33
ENST00000471602	1	2	33
ENST00000412933	1	2	33
ENST00000477916	1	2	33
ENST00000374555	1	2	33
ENST00000602198	1	2	33
ENST00000449697	1	2	33
ENST00000474871	1	2	33
ENST00000314641	1	2	33
ENST00000526829	1	2	33
ENST00000320672	1	2	33
ENST00000356495	1	2	33
ENST00000360428	1	2	33
ENST00000434452	1	2	33
ENST00000328913	1	2	33
ENST00000473233	1	2	33
ENST00000272462	1	2	33
ENST00000427178	1	2	33
ENST00000328914	1	2	33
ENST00000428549	1	2	33
ENST00000585850	1	2	33
ENST00000221996	1	2	33
ENST00000419892	1	2	33
ENST00000343450	1	2	33
ENST00000495520	1	2	33
ENST00000509152	1	2	33
ENST00000565987	1	2	33
ENST00000562263	1	2	33
ENST00000511093	1	2	33
ENST00000471841	1	2	33
ENST00000581419	1	2	33
ENST00000467205	1	2	33
ENST00000254942	1	2	33
ENST00000566051	1	2	33
ENST00000603068	1	2	33
ENST00000588771	1	2	33
ENST00000462284	1	2	33
ENST00000258149	1	2	33
ENST00000356290	1	2	33
ENST00000540827	1	2	33
ENST00000428863	1	2	33
ENST00000368905	1	2	33
ENST00000589420	1	2	33
ENST00000565186	1	2	33
ENST00000487304	1	2	33
ENST00000334464	1	2	33
ENST00000304058	1	2	33
ENST00000378268	1	2	33
ENST00000498702	1	2	33
ENST00000562205	1	2	33
ENST00000565243	1	2	33
ENST00000593570	1	2	33
ENST00000503629	1	2	33
ENST00000545467	1	2	33
ENST00000537296	1	2	33
ENST00000307602	1	2	33
ENST00000443016	1	2	33
ENST00000609853	1	2	33
ENST00000606752	1	2	33
ENST00000509084	1	2	33
ENST00000329665	1	2	33
ENST00000479764	1	2	33
ENST00000377996	1	2	33
ENST00000589561	1	2	33
ENST00000469733	1	2	33
ENST00000574039	1	2	33
ENST00000570810	1	2	33
ENST00000566991	1	2	33
ENST00000346991	1	2	33
ENST00000327794	1	2	33
ENST00000546559	1	2	33
ENST00000483959	1	2	33
ENST00000468371	1	2	33
ENST00000558118	1	2	33
ENST00000519414	1	2	33
ENST00000593019	1	2	33
ENST00000562435	1	2	33
ENST00000409858	1	2	33
ENST00000360271	1	2	33
ENST00000474787	1	2	33
ENST00000571800	1	2	33
ENST00000336257	1	2	33
ENST00000296161	1	2	33
ENST00000465560	1	2	33
ENST00000287908	1	2	33
ENST00000394622	1	2	33
ENST00000451353	1	2	33
ENST00000581287	1	2	33
ENST00000360388	1	2	33
ENST00000381486	1	2	33
ENST00000396123	1	2	33
ENST00000234142	1	2	33
ENST00000569455	1	2	33
ENST00000366522	1	2	33
ENST00000518345	1	2	33
ENST00000583206	1	2	33
ENST00000393736	1	2	33
ENST00000437578	1	2	33
ENST00000360835	1	2	33
ENST00000370272	1	2	33
ENST00000488630	1	2	33
ENST00000392690	1	2	33
ENST00000476003	1	2	33
ENST00000529801	1	2	33
ENST00000568239	1	2	33
ENST00000263071	1	2	33
ENST00000434376	1	2	33
ENST00000348987	1	2	33
ENST00000496942	1	2	33
ENST00000482969	1	2	33
ENST00000497738	1	2	33
ENST00000425673	1	2	33
ENST00000374045	1	2	33
ENST00000489283	1	2	33
ENST00000481823	1	2	33
ENST00000539310	1	2	33
ENST00000534820	1	2	33
ENST00000593360	1	2	33
ENST00000395468	1	2	33
ENST00000510199	1	2	33
ENST00000342374	1	2	33
ENST00000594962	1	2	33
ENST00000316843	1	2	33
ENST00000479155	1	2	33
ENST00000243673	1	2	33
ENST00000475135	1	2	33
ENST00000462646	1	2	33
ENST00000594780	1	2	33
ENST00000312239	1	2	33
ENST00000375003	1	2	33
ENST00000596926	1	2	33
ENST00000343366	1	2	33
ENST00000487256	1	2	33
ENST00000483979	1	2	33
ENST00000487320	1	2	33
ENST00000367612	1	2	33
ENST00000540511	1	2	33
ENST00000571626	1	2	33
ENST00000598593	1	2	33
ENST00000599634	1	2	33
ENST00000594997	1	2	33
ENST00000605421	1	2	33
ENST00000527404	1	2	33
ENST00000411678	1	2	33
ENST00000560810	1	2	33
ENST00000444581	4	1	34
ENST00000455295	4	1	34
ENST00000453293	4	1	34
ENST00000538264	4	2	34
ENST00000262215	1	1	35
ENST00000519436	1	1	35
ENST00000486494	1	2	35
ENST00000216181	1	1	36
ENST00000459960	1	1	36
ENST00000419932	1	2	36
ENST00000405396	1	1	37
ENST00000382040	1	2	37
ENST00000572628	1	2	37
ENST00000376345	1	2	37
ENST00000576988	1	1	38
ENST00000381165	1	1	38
ENST00000571968	1	2	38
ENST00000421699	1	1	39
ENST00000394232	1	2	39
ENST00000330276	1	2	39
ENST00000411537	8	1	40
ENST00000390013	8	1	40
ENST00000412776	8	2	40
ENST00000393978	1	1	41
ENST00000316161	1	2	41
ENST00000341446	2	1	42
ENST00000534382	2	1	42
ENST00000570983	2	1	42
ENST00000458350	2	1	42
ENST00000272462	2	1	42
ENST00000328914	2	1	42
ENST00000583384	2	1	42
ENST00000403184	2	1	42
ENST00000533773	2	1	42
ENST00000498702	2	1	42
ENST00000469733	2	1	42
ENST00000483959	2	1	42
ENST00000216099	2	1	42
ENST00000593019	2	1	42
ENST00000596217	2	1	42
ENST00000381486	2	1	42
ENST00000396123	2	1	42
ENST00000234142	2	1	42
ENST00000607474	2	1	42
ENST00000608895	2	1	42
ENST00000496942	2	1	42
ENST00000482969	2	1	42
ENST00000497738	2	1	42
ENST00000510199	2	1	42
ENST00000369308	2	1	42
ENST00000549999	2	1	42
ENST00000604000	2	1	42
ENST00000422247	2	2	42
ENST00000367561	2	2	42
ENST00000373803	1	1	43
ENST00000349004	1	1	43
ENST00000405737	1	2	43
ENST00000274625	1	2	43
ENST00000373137	1	1	44
ENST00000342147	1	2	44
ENST00000337630	1	1	45
ENST00000538183	1	2	45
ENST00000321521	1	2	45
ENST00000309733	1	2	45
ENST00000312675	1	2	45
ENST00000543006	1	2	45
ENST00000476192	1	2	45
ENST00000355520	1	2	45
ENST00000473559	1	2	45
ENST00000558583	1	2	45
ENST00000261200	1	2	45
ENST00000497426	1	2	45
ENST00000310613	1	2	45
ENST00000474698	1	2	45
ENST00000359591	1	1	46
ENST00000551466	1	1	46
ENST00000504771	1	2	46
ENST00000327057	1	2	46
ENST00000467796	1	1	47
ENST00000462238	1	1	47
ENST00000463325	1	1	47
ENST00000494075	1	1	47
ENST00000423888	1	1	47
ENST00000480246	1	1	47
ENST00000416673	1	1	47
ENST00000391616	1	1	47
ENST00000600385	1	1	47
ENST00000598844	1	1	47
ENST00000597890	1	1	47
ENST00000601035	1	1	47
ENST00000595106	1	1	47
ENST00000596444	1	1	47
ENST00000395595	1	2	47
ENST00000464678	1	2	47
ENST00000594223	1	2	47
ENST00000596397	1	2	47
ENST00000399277	1	1	48
ENST00000399280	1	1	48
ENST00000497719	1	1	48
ENST00000584519	1	1	48
ENST00000486655	1	1	48
ENST00000472495	1	1	48
ENST00000495825	1	1	48
ENST00000475498	1	1	48
ENST00000261647	1	2	48
ENST00000486880	1	2	48
ENST00000225655	1	1	49
ENST00000574872	1	1	49
ENST00000316448	1	2	49
ENST00000586803	1	2	49
ENST00000309955	1	1	50
ENST00000585548	1	1	50
ENST00000317060	1	1	50
ENST00000435803	1	1	50
ENST00000411975	1	1	50
ENST00000544596	1	1	50
ENST00000401725	1	2	50
ENST00000582809	1	1	51
ENST00000346027	1	1	51
ENST00000326270	1	1	51
ENST00000343388	1	1	51
ENST00000580203	1	1	51
ENST00000542523	1	1	51
ENST00000530992	1	1	51
ENST00000370751	1	2	51
ENST00000565321	1	1	52
ENST00000569563	1	1	52
ENST00000319863	1	1	52
ENST00000354286	1	1	52
ENST00000357618	1	1	52
ENST00000423772	1	1	52
ENST00000481276	1	1	52
ENST00000573373	1	1	52
ENST00000497328	1	1	52
ENST00000342608	1	1	52
ENST00000497613	1	1	52
ENST00000409379	1	1	52
ENST00000409734	1	1	52
ENST00000354366	1	1	52
ENST00000396893	1	1	52
ENST00000486834	1	1	52
ENST00000469537	1	1	52
ENST00000508335	1	1	52
ENST00000471841	1	2	52
ENST00000379361	1	2	52
ENST00000602149	1	2	52
ENST00000366932	1	2	52
ENST00000329665	1	2	52
ENST00000312675	1	2	52
ENST00000543006	1	2	52
ENST00000469675	1	2	52
ENST00000551365	1	2	52
ENST00000310865	1	2	52
ENST00000370794	1	1	53
ENST00000481579	1	1	53
ENST00000370793	1	1	53
ENST00000357428	1	1	53
ENST00000299163	1	2	53
ENST00000360184	1	1	54
ENST00000494901	1	2	54
ENST00000441087	1	2	54
ENST00000244364	1	1	55
ENST00000370788	1	1	55
ENST00000361203	1	1	55
ENST00000370754	1	1	55
ENST00000370769	1	1	55
ENST00000421834	1	1	55
ENST00000446842	1	1	55
ENST00000312431	1	1	55
ENST00000402802	1	2	55
ENST00000348035	1	1	56
ENST00000296257	1	2	56
ENST00000586722	3	1	57
ENST00000458297	3	1	57
ENST00000429412	3	2	57
ENST00000546113	3	2	57
ENST00000309733	3	2	57
ENST00000392857	3	2	57
ENST00000473013	2	1	58
ENST00000337120	2	2	58
ENST00000566209	2	2	58
ENST00000413199	2	2	58
ENST00000476266	2	2	58
ENST00000578975	2	2	58
ENST00000566692	2	2	58
ENST00000393067	2	2	58
ENST00000302874	2	2	58
ENST00000505412	2	2	58
ENST00000327535	2	2	58
ENST00000340625	2	2	58
ENST00000356980	2	2	58
ENST00000361028	2	2	58
ENST00000396827	2	2	58
ENST00000487943	2	2	58
ENST00000467254	2	2	58
ENST00000329153	2	2	58
ENST00000557971	2	2	58
ENST00000559981	2	2	58
ENST00000558214	2	2	58
ENST00000395699	2	2	58
ENST00000596701	2	2	58
ENST00000392876	2	2	58
ENST00000408888	2	2	58
ENST00000366606	2	2	58
ENST00000357246	2	2	58
ENST00000329099	2	2	58
ENST00000571073	2	2	58
ENST00000429591	2	2	58
ENST00000252599	2	2	58
ENST00000593832	2	2	58
ENST00000575978	2	2	58
ENST00000367996	2	2	58
ENST00000481865	2	2	58
ENST00000540511	2	2	58
ENST00000602402	1	1	59
ENST00000545128	1	2	59
ENST00000553205	2	1	60
ENST00000202773	2	1	60
ENST00000424576	2	1	60
ENST00000456481	2	1	60
ENST00000489915	2	1	60
ENST00000583065	2	1	60
ENST00000596409	2	2	60
ENST00000422989	2	2	60
ENST00000272274	12	1	61
ENST00000319826	12	1	61
ENST00000326092	12	1	61
ENST00000493317	12	1	61
ENST00000466550	12	1	61
ENST00000396599	12	1	61
ENST00000461458	12	1	61
ENST00000477341	12	1	61
ENST00000401418	12	1	61
ENST00000327274	12	1	61
ENST00000495531	12	1	61
ENST00000472300	12	1	61
ENST00000484462	12	1	61
ENST00000403916	12	1	61
ENST00000440049	12	1	61
ENST00000485147	12	1	61
ENST00000482905	12	1	61
ENST00000473808	12	1	61
ENST00000397467	12	1	61
ENST00000568122	12	1	61
ENST00000515262	12	2	61
ENST00000358387	1	1	62
ENST00000511070	1	1	62
ENST00000507024	1	1	62
ENST00000508779	1	1	62
ENST00000505174	1	1	62
ENST00000509954	1	1	62
ENST00000546290	1	1	62
ENST00000449131	1	2	62
ENST00000295958	1	1	63
ENST00000373242	1	2	63
ENST00000373238	1	2	63
ENST00000373241	1	2	63
ENST00000452767	1	2	63
ENST00000431664	1	2	63
ENST00000458634	1	2	63
ENST00000497322	3	1	64
ENST00000411963	3	2	64
ENST00000492999	3	2	64
ENST00000450504	3	2	64
ENST00000486695	3	2	64
ENST00000426791	3	2	64
ENST00000467671	3	2	64
ENST00000472718	2	1	65
ENST00000238831	2	2	65
ENST00000361758	1	1	66
ENST00000453779	1	1	66
ENST00000275262	1	1	66
ENST00000392127	1	1	66
ENST00000361752	1	1	66
ENST00000361195	1	1	66
ENST00000424802	1	1	66
ENST00000545607	1	1	66
ENST00000537041	1	1	66
ENST00000544823	1	1	66
ENST00000537883	1	1	66
ENST00000540719	1	1	66
ENST00000544361	1	1	66
ENST00000420788	1	2	66
ENST00000425466	13	1	67
ENST00000484430	13	1	67
ENST00000398981	13	1	67
ENST00000398259	13	1	67
ENST00000493479	13	1	67
ENST00000604922	13	2	67
ENST00000434783	1	1	68
ENST00000392857	1	1	68
ENST00000508075	1	2	68
ENST00000295025	1	2	68
ENST00000258963	1	1	69
ENST00000584396	1	1	69
ENST00000581208	1	1	69
ENST00000319863	1	2	69
ENST00000354286	1	2	69
ENST00000361060	1	2	69
ENST00000357308	1	2	69
ENST00000510979	1	2	69
ENST00000446221	1	2	69
ENST00000508344	1	2	69
ENST00000274400	1	2	69
ENST00000519783	1	2	69
ENST00000425596	1	2	69
ENST00000576799	1	2	69
ENST00000575358	1	2	69
ENST00000533089	1	2	69
ENST00000265872	1	2	69
ENST00000596802	1	2	69
ENST00000513202	1	2	69
ENST00000412385	1	2	69
ENST00000577961	1	1	70
ENST00000584307	1	1	70
ENST00000314574	1	1	70
ENST00000496116	1	1	70
ENST00000309033	1	2	70
ENST00000483353	1	2	70
ENST00000601440	1	2	70
ENST00000525427	1	2	70
ENST00000502505	1	2	70
ENST00000216294	1	2	70
ENST00000610232	1	2	70
ENST00000576839	1	2	70
ENST00000326764	1	1	71
ENST00000431846	1	1	71
ENST00000421200	1	1	71
ENST00000605299	1	1	71
ENST00000571608	1	1	71
ENST00000575939	1	1	71
ENST00000573463	1	1	71
ENST00000576399	1	1	71
ENST00000504881	1	2	71
ENST00000468666	1	1	72
ENST00000478186	1	1	72
ENST00000456819	1	2	72
ENST00000453518	1	2	72
ENST00000429656	1	2	72
ENST00000419005	1	2	72
ENST00000445820	1	2	72
ENST00000446873	1	2	72
ENST00000428199	1	2	72
ENST00000421182	1	1	73
ENST00000323926	1	1	73
ENST00000336916	1	1	73
ENST00000357867	1	1	73
ENST00000354785	1	1	73
ENST00000446046	1	1	73
ENST00000443816	1	1	73
ENST00000432072	1	1	73
ENST00000356005	1	1	73
ENST00000426059	1	1	73
ENST00000359671	1	1	73
ENST00000346544	1	1	73
ENST00000345488	1	1	73
ENST00000357009	1	1	73
ENST00000368323	1	2	73
ENST00000552551	1	1	74
ENST00000546897	1	1	74
ENST00000549198	1	1	74
ENST00000548015	1	2	74
ENST00000598366	1	1	75
ENST00000601845	1	1	75
ENST00000593601	1	1	75
ENST00000595537	1	1	75
ENST00000594960	1	1	75
ENST00000599415	1	1	75
ENST00000601143	1	1	75
ENST00000597869	1	1	75
ENST00000331925	1	1	75
ENST00000573283	1	1	75
ENST00000575842	1	1	75
ENST00000576917	1	1	75
ENST00000574671	1	1	75
ENST00000576209	1	1	75
ENST00000575087	1	1	75
ENST00000576544	1	1	75
ENST00000478631	1	2	75
ENST00000371513	1	2	75
ENST00000307106	1	1	76
ENST00000307076	1	2	76
ENST00000492555	1	2	76
ENST00000406053	1	1	77
ENST00000309733	1	2	77
ENST00000394511	1	2	77
ENST00000478538	1	2	77
ENST00000483793	1	2	77
ENST00000473559	1	2	77
ENST00000354232	1	2	77
ENST00000489060	1	2	77
ENST00000390006	1	1	78
ENST00000309794	1	1	78
ENST00000345415	1	1	78
ENST00000374611	1	1	78
ENST00000457415	1	1	78
ENST00000577812	1	1	78
ENST00000582907	1	1	78
ENST00000584445	1	1	78
ENST00000584513	1	1	78
ENST00000578820	1	1	78
ENST00000415914	1	2	78
ENST00000395850	1	1	79
ENST00000533403	1	1	79
ENST00000351554	1	1	79
ENST00000528987	1	1	79
ENST00000415002	1	1	79
ENST00000397463	1	2	79
ENST00000345008	1	2	79
ENST00000427757	1	1	80
ENST00000450734	1	1	80
ENST00000592379	1	2	80
ENST00000229465	1	1	81
ENST00000394511	1	2	81
ENST00000355520	1	2	81
ENST00000558583	1	2	81
ENST00000418118	1	1	82
ENST00000297063	1	2	82
ENST00000429651	1	2	82
ENST00000401418	4	1	83
ENST00000327274	4	1	83
ENST00000484462	4	1	83
ENST00000403916	4	1	83
ENST00000440049	4	1	83
ENST00000469899	4	1	83
ENST00000515262	4	2	83
ENST00000420627	1	1	84
ENST00000360319	1	1	84
ENST00000490936	1	1	84
ENST00000369850	1	1	84
ENST00000344736	1	1	84
ENST00000444578	1	1	84
ENST00000474358	1	1	84
ENST00000422373	1	1	84
ENST00000369856	1	1	84
ENST00000602134	1	1	84
ENST00000596447	1	1	84
ENST00000597475	1	1	84
ENST00000599571	1	1	84
ENST00000600520	1	1	84
ENST00000594381	1	1	84
ENST00000599487	1	1	84
ENST00000599027	1	1	84
ENST00000597104	1	1	84
ENST00000427159	1	2	84
ENST00000584574	1	2	84
ENST00000585145	1	2	84
ENST00000343262	1	1	85
ENST00000526522	1	1	85
ENST00000526586	1	1	85
ENST00000533186	1	1	85
ENST00000532746	1	1	85
ENST00000533872	1	1	85
ENST00000527109	1	1	85
ENST00000527871	1	1	85
ENST00000530225	1	1	85
ENST00000531065	1	1	85
ENST00000533161	1	1	85
ENST00000529806	1	1	85
ENST00000443417	1	1	85
ENST00000453076	1	1	85
ENST00000458332	1	1	85
ENST00000439860	1	1	85
ENST00000397318	1	1	85
ENST00000406190	1	1	85
ENST00000307849	1	2	85
ENST00000451500	1	2	85
ENST00000314442	1	1	86
ENST00000485556	1	2	86
ENST00000557824	1	2	86
ENST00000531596	1	1	87
ENST00000377046	1	2	87
ENST00000352980	1	2	87
ENST00000341318	1	2	87
ENST00000530446	1	2	87
ENST00000534650	1	2	87
ENST00000533596	1	2	87
ENST00000397779	1	1	88
ENST00000515535	1	1	88
ENST00000310389	1	2	88
ENST00000522572	1	1	89
ENST00000022615	1	1	89
ENST00000392935	1	1	89
ENST00000449131	1	2	89
ENST00000536769	1	1	90
ENST00000538617	1	1	90
ENST00000339647	1	1	90
ENST00000546120	1	1	90
ENST00000445946	1	2	90
ENST00000551944	1	1	91
ENST00000493254	1	1	91
ENST00000555870	1	1	91
ENST00000462119	1	1	91
ENST00000337630	1	1	91
ENST00000602666	1	1	91
ENST00000394511	1	2	91
ENST00000558583	1	1	92
ENST00000381210	1	2	92
ENST00000497322	8	1	93
ENST00000483598	8	1	93
ENST00000432629	8	1	93
ENST00000393148	8	1	93
ENST00000481802	8	1	93
ENST00000431782	8	1	93
ENST00000433385	8	1	93
ENST00000450504	8	2	93
ENST00000486695	8	2	93
ENST00000426791	8	2	93
ENST00000467671	8	2	93
ENST00000299353	2	1	94
